#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ATF2	CREB5	9606.ENSP00000264110	9606.ENSP00000350359	0	0.680	0.900	0	0.966
ATF4	CREB3L3	9606.ENSP00000336790	9606.ENSP00000078445	0	0	0.900	0	0.900
ATF4	CREB3L4	9606.ENSP00000336790	9606.ENSP00000271889	0	0	0.900	0	0.900
ATF4	CREB3L2	9606.ENSP00000336790	9606.ENSP00000329140	0	0	0.900	0	0.900
ATF4	CRTC2	9606.ENSP00000336790	9606.ENSP00000357622	0	0	0.800	0	0.800
ATF4	CREB5	9606.ENSP00000336790	9606.ENSP00000350359	0	0	0.900	0	0.900
ATF4	CREB3L1	9606.ENSP00000336790	9606.ENSP00000481956	0	0	0.900	0	0.900
ATF4	ATF6B	9606.ENSP00000336790	9606.ENSP00000364349	0	0	0.900	0	0.900
ATF4	CREB3	9606.ENSP00000336790	9606.ENSP00000342136	0	0.133	0.900	0	0.909
ATF4	CREB1	9606.ENSP00000336790	9606.ENSP00000387699	0	0	0.900	0	0.900
ATF6B	CREB3L3	9606.ENSP00000364349	9606.ENSP00000078445	0	0	0.900	0	0.900
ATF6B	CREB3L4	9606.ENSP00000364349	9606.ENSP00000271889	0	0	0.900	0	0.900
ATF6B	CREB3L2	9606.ENSP00000364349	9606.ENSP00000329140	0	0	0.900	0	0.900
ATF6B	CREB3	9606.ENSP00000364349	9606.ENSP00000342136	0	0	0.900	0	0.900
ATF6B	CREB5	9606.ENSP00000364349	9606.ENSP00000350359	0	0	0.900	0	0.900
ATF6B	CREB1	9606.ENSP00000364349	9606.ENSP00000387699	0	0	0.900	0	0.900
ATF6B	CREB3L1	9606.ENSP00000364349	9606.ENSP00000481956	0	0	0.900	0	0.900
BAD	YWHAH	9606.ENSP00000378040	9606.ENSP00000248975	0	0.457	0.500	0	0.716
BAD	YWHAE	9606.ENSP00000378040	9606.ENSP00000264335	0	0.565	0.500	0	0.773
BAD	YWHAB	9606.ENSP00000378040	9606.ENSP00000361930	0	0.457	0.500	0	0.716
BAD	BCL2L1	9606.ENSP00000378040	9606.ENSP00000365230	0	0.971	0.500	0	0.985
BAD	YWHAQ	9606.ENSP00000378040	9606.ENSP00000371267	0	0.457	0.500	0	0.716
BAD	YWHAZ	9606.ENSP00000378040	9606.ENSP00000379287	0	0.621	0.500	0	0.802
BAD	BCL2	9606.ENSP00000378040	9606.ENSP00000381185	0	0.615	0.900	0	0.959
BCL2	TP53	9606.ENSP00000381185	9606.ENSP00000269305	0	0.618	0.900	0	0.960
BCL2	BCL2L1	9606.ENSP00000381185	9606.ENSP00000365230	0	0.690	0.900	0	0.967
BCL2	BCL2L11	9606.ENSP00000381185	9606.ENSP00000376943	0	0.753	0.500	0	0.871
BCL2L1	KRAS	9606.ENSP00000365230	9606.ENSP00000256078	0	0.165	0.900	0	0.912
BCL2L1	TP53	9606.ENSP00000365230	9606.ENSP00000269305	0	0.955	0	0	0.955
BCL2L1	MCL1	9606.ENSP00000365230	9606.ENSP00000358022	0	0.362	0.900	0	0.933
BCL2L1	BCL2L11	9606.ENSP00000365230	9606.ENSP00000376943	0	0.973	0.900	0	0.997
BCL2L11	MCL1	9606.ENSP00000376943	9606.ENSP00000358022	0	0.971	0.900	0	0.997
BDNF	NGFR	9606.ENSP00000414303	9606.ENSP00000172229	0	0	0.900	0	0.900
BDNF	NTRK2	9606.ENSP00000414303	9606.ENSP00000277120	0	0.549	0.900	0	0.952
BDNF	NTF3	9606.ENSP00000414303	9606.ENSP00000397297	0	0.958	0	0	0.958
BDNF	NTF4	9606.ENSP00000414303	9606.ENSP00000469455	0	0.960	0.500	0	0.979
BRCA1	CDK4	9606.ENSP00000418960	9606.ENSP00000257904	0	0.457	0.800	0	0.886
CCND1	CCND3	9606.ENSP00000227507	9606.ENSP00000362082	0	0	0.900	0	0.900
CCND1	CCND2	9606.ENSP00000227507	9606.ENSP00000261254	0	0	0.900	0	0.900
CCND1	CDK2	9606.ENSP00000227507	9606.ENSP00000266970	0	0.587	0.800	0	0.913
CCND1	CDK6	9606.ENSP00000227507	9606.ENSP00000265734	0	0.739	0.900	0	0.972
CCND1	CDK4	9606.ENSP00000227507	9606.ENSP00000257904	0	0.972	0.900	0	0.997
CCND1	CDKN1B	9606.ENSP00000227507	9606.ENSP00000228872	0	0.966	0.900	0	0.996
CCND1	CDKN1A	9606.ENSP00000227507	9606.ENSP00000384849	0	0.971	0.400	0	0.981
CCND2	CDKN1B	9606.ENSP00000261254	9606.ENSP00000228872	0	0.734	0.900	0	0.972
CCND2	CDK4	9606.ENSP00000261254	9606.ENSP00000257904	0	0.739	0.900	0	0.972
CCND2	CDKN1A	9606.ENSP00000261254	9606.ENSP00000384849	0	0.734	0.400	0	0.833
CCND2	CCND3	9606.ENSP00000261254	9606.ENSP00000362082	0	0	0.900	0	0.900
CCND2	CDK2	9606.ENSP00000261254	9606.ENSP00000266970	0	0.586	0.800	0	0.913
CCND2	CDK6	9606.ENSP00000261254	9606.ENSP00000265734	0	0.739	0.900	0	0.972
CCND3	CDKN1B	9606.ENSP00000362082	9606.ENSP00000228872	0	0.734	0.900	0	0.972
CCND3	CDK4	9606.ENSP00000362082	9606.ENSP00000257904	0	0.972	0.900	0	0.997
CCND3	CDK6	9606.ENSP00000362082	9606.ENSP00000265734	0	0.739	0.900	0	0.972
CCND3	CDK2	9606.ENSP00000362082	9606.ENSP00000266970	0	0.739	0.800	0	0.945
CCND3	CDKN1A	9606.ENSP00000362082	9606.ENSP00000384849	0	0.734	0.400	0	0.833
CCNE1	CDKN1B	9606.ENSP00000262643	9606.ENSP00000228872	0	0.770	0.500	0	0.880
CCNE1	CDK4	9606.ENSP00000262643	9606.ENSP00000257904	0	0.758	0.800	0	0.949
CCNE1	RBL2	9606.ENSP00000262643	9606.ENSP00000262133	0	0.457	0.500	0	0.716
CCNE1	CDKN1A	9606.ENSP00000262643	9606.ENSP00000384849	0	0.770	0.500	0	0.880
CCNE1	CCNE2	9606.ENSP00000262643	9606.ENSP00000429089	0	0	0.900	0	0.900
CCNE1	CDK6	9606.ENSP00000262643	9606.ENSP00000265734	0	0.758	0.800	0	0.949
CCNE1	CDK2	9606.ENSP00000262643	9606.ENSP00000266970	0	0.974	0.900	0	0.997
CCNE2	CDKN1B	9606.ENSP00000429089	9606.ENSP00000228872	0	0.721	0.500	0	0.854
CCNE2	CDK4	9606.ENSP00000429089	9606.ENSP00000257904	0	0.130	0.800	0	0.818
CCNE2	CDK6	9606.ENSP00000429089	9606.ENSP00000265734	0	0.130	0.800	0	0.818
CCNE2	CDK2	9606.ENSP00000429089	9606.ENSP00000266970	0	0.758	0.900	0	0.974
CCNE2	CDKN1A	9606.ENSP00000429089	9606.ENSP00000384849	0	0.747	0.500	0	0.868
CD19	PIK3AP1	9606.ENSP00000313419	9606.ENSP00000339826	0	0	0.800	0	0.800
CD19	GRB2	9606.ENSP00000313419	9606.ENSP00000376345	0	0.292	0.800	0	0.852
CDC37	EGFR	9606.ENSP00000222005	9606.ENSP00000275493	0	0.457	0.500	0	0.716
CDC37	HSP90B1	9606.ENSP00000222005	9606.ENSP00000299767	0	0.306	0.800	0	0.855
CDC37	TSC1	9606.ENSP00000222005	9606.ENSP00000298552	0	0.322	0.900	0	0.929
CDC37	RAF1	9606.ENSP00000222005	9606.ENSP00000401888	0	0.945	0	0	0.945
CDC37	HSP90AA1	9606.ENSP00000222005	9606.ENSP00000335153	0	0.971	0.800	0	0.994
CDC37	CDK4	9606.ENSP00000222005	9606.ENSP00000257904	0	0.967	0	0	0.967
CDC37	HSP90AB1	9606.ENSP00000222005	9606.ENSP00000360609	0	0.976	0.800	0	0.995
CDK2	CDKN1B	9606.ENSP00000266970	9606.ENSP00000228872	0	0.967	0.500	0	0.982
CDK2	CDK4	9606.ENSP00000266970	9606.ENSP00000257904	0	0	0.900	0	0.900
CDK2	RBL2	9606.ENSP00000266970	9606.ENSP00000262133	0	0.658	0.500	0	0.821
CDK2	CDK6	9606.ENSP00000266970	9606.ENSP00000265734	0	0.657	0.900	0	0.964
CDK2	CDKN1A	9606.ENSP00000266970	9606.ENSP00000384849	0	0.708	0.500	0	0.847
CDK4	CDKN1B	9606.ENSP00000257904	9606.ENSP00000228872	0	0.972	0.900	0	0.997
CDK4	HSP90AB1	9606.ENSP00000257904	9606.ENSP00000360609	0	0.933	0	0	0.933
CDK4	CDK6	9606.ENSP00000257904	9606.ENSP00000265734	0	0.653	0.900	0	0.963
CDK4	CDKN1A	9606.ENSP00000257904	9606.ENSP00000384849	0	0.972	0.400	0	0.982
CDK6	CDKN1B	9606.ENSP00000265734	9606.ENSP00000228872	0	0.734	0.900	0	0.972
CDK6	CDKN1A	9606.ENSP00000265734	9606.ENSP00000384849	0	0.734	0.400	0	0.833
CDKN1A	CDKN1B	9606.ENSP00000384849	9606.ENSP00000228872	0	0.642	0.900	0	0.962
CHRM1	LPAR5	9606.ENSP00000306490	9606.ENSP00000393098	0	0	0.900	0	0.900
CHRM1	LPAR4	9606.ENSP00000306490	9606.ENSP00000408205	0	0	0.900	0	0.900
CHRM1	LPAR1	9606.ENSP00000306490	9606.ENSP00000363553	0	0	0.900	0	0.900
CHRM1	CHRM2	9606.ENSP00000306490	9606.ENSP00000399745	0	0	0.900	0	0.900
CHRM1	LPAR3	9606.ENSP00000306490	9606.ENSP00000359643	0	0	0.900	0	0.900
CHRM1	LPAR2	9606.ENSP00000306490	9606.ENSP00000443256	0	0	0.900	0	0.900
CHRM1	F2R	9606.ENSP00000306490	9606.ENSP00000321326	0	0	0.900	0	0.900
CHRM1	LPAR6	9606.ENSP00000306490	9606.ENSP00000367691	0	0	0.900	0	0.900
CHRM2	F2R	9606.ENSP00000399745	9606.ENSP00000321326	0	0	0.900	0	0.900
CHRM2	LPAR3	9606.ENSP00000399745	9606.ENSP00000359643	0	0	0.900	0	0.900
CHRM2	LPAR1	9606.ENSP00000399745	9606.ENSP00000363553	0	0	0.900	0	0.900
CHRM2	LPAR6	9606.ENSP00000399745	9606.ENSP00000367691	0	0	0.900	0	0.900
CHRM2	LPAR5	9606.ENSP00000399745	9606.ENSP00000393098	0	0	0.900	0	0.900
CHRM2	LPAR2	9606.ENSP00000399745	9606.ENSP00000443256	0	0	0.900	0	0.900
CHRM2	LPAR4	9606.ENSP00000399745	9606.ENSP00000408205	0	0	0.900	0	0.900
CHUK	IKBKG	9606.ENSP00000359424	9606.ENSP00000483825	0	0.734	0.900	0	0.972
CHUK	IKBKB	9606.ENSP00000359424	9606.ENSP00000430684	0	0.734	0.900	0	0.972
COL18A1	ITGA5	9606.ENSP00000352798	9606.ENSP00000293379	0	0.457	0.500	0	0.716
COL18A1	ITGB1	9606.ENSP00000352798	9606.ENSP00000379350	0	0.457	0.500	0	0.716
COL1A1	COL2A1	9606.ENSP00000225964	9606.ENSP00000369889	0	0.075	0.720	0	0.729
COL1A1	COL1A2	9606.ENSP00000225964	9606.ENSP00000297268	0	0.492	0.900	0	0.947
COL1A2	COL2A1	9606.ENSP00000297268	9606.ENSP00000369889	0	0	0.720	0	0.720
COL4A1	COL4A2	9606.ENSP00000364979	9606.ENSP00000353654	0	0.948	0.900	0	0.994
COL4A3	COL4A5	9606.ENSP00000379823	9606.ENSP00000331902	0	0	0.800	0	0.800
COL4A3	COL4A4	9606.ENSP00000379823	9606.ENSP00000379866	0	0	0.900	0	0.900
COL4A4	COL4A5	9606.ENSP00000379866	9606.ENSP00000331902	0	0	0.800	0	0.800
COL4A5	COL4A6	9606.ENSP00000331902	9606.ENSP00000378340	0	0.090	0.800	0	0.810
COL6A1	COL6A3	9606.ENSP00000355180	9606.ENSP00000295550	0	0	0.720	0	0.720
COL9A1	COL9A2	9606.ENSP00000349790	9606.ENSP00000361834	0	0.900	0.800	0	0.979
COL9A1	COL9A3	9606.ENSP00000349790	9606.ENSP00000496793	0	0.900	0.800	0	0.979
COL9A2	COL9A3	9606.ENSP00000361834	9606.ENSP00000496793	0	0.900	0.800	0	0.979
CREB1	CREB3L3	9606.ENSP00000387699	9606.ENSP00000078445	0	0.237	0.900	0	0.920
CREB1	CREB3L4	9606.ENSP00000387699	9606.ENSP00000271889	0	0	0.900	0	0.900
CREB1	CREB3L2	9606.ENSP00000387699	9606.ENSP00000329140	0	0	0.900	0	0.900
CREB1	CREB3	9606.ENSP00000387699	9606.ENSP00000342136	0	0	0.900	0	0.900
CREB1	CREB5	9606.ENSP00000387699	9606.ENSP00000350359	0	0	0.900	0	0.900
CREB1	CRTC2	9606.ENSP00000387699	9606.ENSP00000357622	0	0.920	0.900	0	0.991
CREB1	CREB3L1	9606.ENSP00000387699	9606.ENSP00000481956	0	0	0.900	0	0.900
CREB3	CREB3L3	9606.ENSP00000342136	9606.ENSP00000078445	0	0.480	0.900	0	0.945
CREB3	CREB3L4	9606.ENSP00000342136	9606.ENSP00000271889	0	0.550	0.900	0	0.953
CREB3	CREB3L2	9606.ENSP00000342136	9606.ENSP00000329140	0	0.399	0.900	0	0.937
CREB3	CRTC2	9606.ENSP00000342136	9606.ENSP00000357622	0	0	0.900	0	0.900
CREB3	CREB5	9606.ENSP00000342136	9606.ENSP00000350359	0	0	0.900	0	0.900
CREB3	CREB3L1	9606.ENSP00000342136	9606.ENSP00000481956	0	0.319	0.900	0	0.928
CREB3L1	CREB3L3	9606.ENSP00000481956	9606.ENSP00000078445	0	0.342	0.900	0	0.931
CREB3L1	CREB3L4	9606.ENSP00000481956	9606.ENSP00000271889	0	0	0.900	0	0.900
CREB3L1	CREB3L2	9606.ENSP00000481956	9606.ENSP00000329140	0	0.514	0.900	0	0.949
CREB3L1	CREB5	9606.ENSP00000481956	9606.ENSP00000350359	0	0	0.900	0	0.900
CREB3L1	CRTC2	9606.ENSP00000481956	9606.ENSP00000357622	0	0	0.900	0	0.900
CREB3L2	CREB3L3	9606.ENSP00000329140	9606.ENSP00000078445	0	0.196	0.900	0	0.916
CREB3L2	CREB3L4	9606.ENSP00000329140	9606.ENSP00000271889	0	0	0.900	0	0.900
CREB3L2	CREB5	9606.ENSP00000329140	9606.ENSP00000350359	0	0	0.900	0	0.900
CREB3L2	CRTC2	9606.ENSP00000329140	9606.ENSP00000357622	0	0	0.900	0	0.900
CREB3L3	CRTC2	9606.ENSP00000078445	9606.ENSP00000357622	0	0	0.900	0	0.900
CREB3L3	CREB5	9606.ENSP00000078445	9606.ENSP00000350359	0	0	0.900	0	0.900
CREB3L3	CREB3L4	9606.ENSP00000078445	9606.ENSP00000271889	0	0.206	0.900	0	0.917
CREB3L4	CRTC2	9606.ENSP00000271889	9606.ENSP00000357622	0	0	0.900	0	0.900
CREB3L4	CREB5	9606.ENSP00000271889	9606.ENSP00000350359	0	0	0.900	0	0.900
CREB5	CRTC2	9606.ENSP00000350359	9606.ENSP00000357622	0	0	0.900	0	0.900
CSF1	CSF1R	9606.ENSP00000327513	9606.ENSP00000286301	0	0.967	0.700	0	0.989
CSF1R	PIK3R1	9606.ENSP00000286301	9606.ENSP00000428056	0	0.542	0.500	0	0.761
CSF1R	GRB2	9606.ENSP00000286301	9606.ENSP00000376345	0	0.457	0.650	0	0.801
CSF3	PRL	9606.ENSP00000225474	9606.ENSP00000302150	0	0	0.900	0	0.900
CSF3	CSH2	9606.ENSP00000225474	9606.ENSP00000376623	0	0	0.900	0	0.900
CSF3	GH1	9606.ENSP00000225474	9606.ENSP00000312673	0	0	0.900	0	0.900
CSF3	CSH1	9606.ENSP00000225474	9606.ENSP00000316416	0	0	0.900	0	0.900
CSF3	GH2	9606.ENSP00000225474	9606.ENSP00000333157	0	0	0.900	0	0.900
CSF3	EPO	9606.ENSP00000225474	9606.ENSP00000252723	0	0	0.900	0	0.900
CSF3	CSF3R	9606.ENSP00000225474	9606.ENSP00000362195	0	0.946	0.700	0	0.983
CSF3R	GRB2	9606.ENSP00000362195	9606.ENSP00000376345	0	0.457	0.500	0	0.716
CSF3R	JAK3	9606.ENSP00000362195	9606.ENSP00000432511	0	0.133	0.800	0	0.819
CSF3R	JAK1	9606.ENSP00000362195	9606.ENSP00000499900	0	0.359	0.800	0	0.866
CSF3R	JAK2	9606.ENSP00000362195	9606.ENSP00000371067	0	0.133	0.800	0	0.819
CSH1	EPO	9606.ENSP00000316416	9606.ENSP00000252723	0	0	0.900	0	0.900
CSH1	PRL	9606.ENSP00000316416	9606.ENSP00000302150	0	0	0.900	0	0.900
CSH1	GH1	9606.ENSP00000316416	9606.ENSP00000312673	0	0.414	0.900	0	0.938
CSH1	GH2	9606.ENSP00000316416	9606.ENSP00000333157	0	0	0.900	0	0.900
CSH1	CSH2	9606.ENSP00000316416	9606.ENSP00000376623	0	0.886	0.900	0	0.988
CSH2	EPO	9606.ENSP00000376623	9606.ENSP00000252723	0	0	0.900	0	0.900
CSH2	PRL	9606.ENSP00000376623	9606.ENSP00000302150	0	0	0.900	0	0.900
CSH2	GH1	9606.ENSP00000376623	9606.ENSP00000312673	0	0.363	0.900	0	0.933
CSH2	GH2	9606.ENSP00000376623	9606.ENSP00000333157	0	0	0.900	0	0.900
DDIT4	YWHAZ	9606.ENSP00000307305	9606.ENSP00000379287	0	0.457	0.500	0	0.716
EFNA1	EPHA2	9606.ENSP00000357392	9606.ENSP00000351209	0	0.960	0.500	0	0.979
EFNA5	EPHA2	9606.ENSP00000328777	9606.ENSP00000351209	0	0.964	0.500	0	0.981
EGF	INS	9606.ENSP00000265171	9606.ENSP00000380432	0	0	0.900	0	0.900
EGF	PDGFA	9606.ENSP00000265171	9606.ENSP00000346508	0	0	0.900	0	0.900
EGF	PDGFB	9606.ENSP00000265171	9606.ENSP00000330382	0	0	0.900	0	0.900
EGF	PDGFD	9606.ENSP00000265171	9606.ENSP00000376865	0	0	0.900	0	0.900
EGF	PDGFC	9606.ENSP00000265171	9606.ENSP00000422464	0	0	0.900	0	0.900
EGF	IGF1	9606.ENSP00000265171	9606.ENSP00000376637	0	0	0.900	0	0.900
EGF	TGFA	9606.ENSP00000265171	9606.ENSP00000404131	0	0	0.900	0	0.900
EGF	EGFR	9606.ENSP00000265171	9606.ENSP00000275493	0	0.972	0.900	0	0.997
EGFR	EREG	9606.ENSP00000275493	9606.ENSP00000244869	0	0.964	0.400	0	0.977
EGFR	PDGFRA	9606.ENSP00000275493	9606.ENSP00000257290	0	0.564	0.900	0	0.954
EGFR	PDGFRB	9606.ENSP00000275493	9606.ENSP00000261799	0	0.457	0.900	0	0.943
EGFR	PIK3CA	9606.ENSP00000275493	9606.ENSP00000263967	0	0.550	0.400	0	0.718
EGFR	ERBB3	9606.ENSP00000275493	9606.ENSP00000267101	0	0.950	0.800	0	0.989
EGFR	ERBB2	9606.ENSP00000275493	9606.ENSP00000269571	0	0.964	0.900	0	0.996
EGFR	JAK2	9606.ENSP00000275493	9606.ENSP00000371067	0	0.457	0.650	0	0.801
EGFR	JAK1	9606.ENSP00000275493	9606.ENSP00000499900	0	0.385	0.650	0	0.775
EGFR	LOC102723407	9606.ENSP00000275493	9606.ENSP00000478289	0	0.900	0	0	0.900
EGFR	PIK3R1	9606.ENSP00000275493	9606.ENSP00000428056	0	0.657	0.400	0	0.785
EGFR	SOS1	9606.ENSP00000275493	9606.ENSP00000384675	0	0.734	0.400	0	0.833
EGFR	PTK2	9606.ENSP00000275493	9606.ENSP00000341189	0	0.734	0.400	0	0.833
EGFR	HSP90AA1	9606.ENSP00000275493	9606.ENSP00000335153	0	0.523	0.500	0	0.751
EGFR	TGFA	9606.ENSP00000275493	9606.ENSP00000404131	0	0.964	0.400	0	0.977
EGFR	GRB2	9606.ENSP00000275493	9606.ENSP00000376345	0	0.735	0.900	0	0.972
EIF4B	RPS6	9606.ENSP00000388806	9606.ENSP00000369757	0	0.305	0.800	0	0.855
EIF4B	EIF4E	9606.ENSP00000388806	9606.ENSP00000425561	0	0	0.800	0	0.800
EIF4E	EIF4E2	9606.ENSP00000425561	9606.ENSP00000258416	0	0	0.900	0	0.900
EIF4E	EIF4EBP1	9606.ENSP00000425561	9606.ENSP00000340691	0	0.718	0.900	0	0.970
EIF4E	EIF4E1B	9606.ENSP00000425561	9606.ENSP00000497422	0	0.610	0.720	0	0.886
EIF4E1B	EIF4E2	9606.ENSP00000497422	9606.ENSP00000258416	0	0	0.900	0	0.900
EIF4E1B	EIF4EBP1	9606.ENSP00000497422	9606.ENSP00000340691	0	0.762	0	0	0.762
EIF4E2	EIF4EBP1	9606.ENSP00000258416	9606.ENSP00000340691	0	0.960	0	0	0.960
EIF4EBP1	RHEB	9606.ENSP00000340691	9606.ENSP00000262187	0	0.800	0	0	0.800
EIF4EBP1	RPTOR	9606.ENSP00000340691	9606.ENSP00000307272	0	0.886	0	0	0.886
EIF4EBP1	MLST8	9606.ENSP00000340691	9606.ENSP00000457870	0	0.852	0	0	0.852
EIF4EBP1	MTOR	9606.ENSP00000340691	9606.ENSP00000354558	0	0.886	0	0	0.886
EPHA2	GRB2	9606.ENSP00000351209	9606.ENSP00000376345	0	0.421	0.650	0	0.788
EPO	EPOR	9606.ENSP00000252723	9606.ENSP00000222139	0	0.960	0.500	0	0.979
EPO	PRL	9606.ENSP00000252723	9606.ENSP00000302150	0	0	0.900	0	0.900
EPO	GH1	9606.ENSP00000252723	9606.ENSP00000312673	0	0	0.900	0	0.900
EPO	GH2	9606.ENSP00000252723	9606.ENSP00000333157	0	0	0.900	0	0.900
EPOR	PIK3R1	9606.ENSP00000222139	9606.ENSP00000428056	0	0.457	0.500	0	0.716
EPOR	JAK3	9606.ENSP00000222139	9606.ENSP00000432511	0	0	0.800	0	0.800
EPOR	LOC102723407	9606.ENSP00000222139	9606.ENSP00000478289	0	0.904	0	0	0.904
EPOR	JAK1	9606.ENSP00000222139	9606.ENSP00000499900	0	0	0.800	0	0.800
EPOR	GRB2	9606.ENSP00000222139	9606.ENSP00000376345	0	0.457	0.500	0	0.716
EPOR	JAK2	9606.ENSP00000222139	9606.ENSP00000371067	0	0.943	0.800	0	0.988
ERBB2	ERBB3	9606.ENSP00000269571	9606.ENSP00000267101	0	0.964	0.900	0	0.996
ERBB2	PIK3R1	9606.ENSP00000269571	9606.ENSP00000428056	0	0.621	0.400	0	0.762
ERBB2	HSP90AA1	9606.ENSP00000269571	9606.ENSP00000335153	0	0.509	0.500	0	0.744
ERBB2	GRB2	9606.ENSP00000269571	9606.ENSP00000376345	0	0.678	0.650	0	0.882
ERBB2	ERBB4	9606.ENSP00000269571	9606.ENSP00000342235	0	0.657	0.900	0	0.964
ERBB3	PIK3R1	9606.ENSP00000267101	9606.ENSP00000428056	0	0.621	0.400	0	0.762
ERBB3	MET	9606.ENSP00000267101	9606.ENSP00000317272	0	0.457	0.800	0	0.886
ERBB3	GRB2	9606.ENSP00000267101	9606.ENSP00000376345	0	0.678	0.650	0	0.882
ERBB3	ERBB4	9606.ENSP00000267101	9606.ENSP00000342235	0	0.457	0.900	0	0.943
ERBB4	GRB2	9606.ENSP00000342235	9606.ENSP00000376345	0	0.678	0.650	0	0.882
F2R	LPAR6	9606.ENSP00000321326	9606.ENSP00000367691	0	0	0.900	0	0.900
F2R	LPAR3	9606.ENSP00000321326	9606.ENSP00000359643	0	0	0.900	0	0.900
F2R	LPAR4	9606.ENSP00000321326	9606.ENSP00000408205	0	0	0.900	0	0.900
F2R	LPAR2	9606.ENSP00000321326	9606.ENSP00000443256	0	0	0.900	0	0.900
F2R	LPAR5	9606.ENSP00000321326	9606.ENSP00000393098	0	0	0.900	0	0.900
F2R	LPAR1	9606.ENSP00000321326	9606.ENSP00000363553	0	0	0.900	0	0.900
FGF1	FGFR4	9606.ENSP00000480791	9606.ENSP00000292408	0	0.696	0.400	0	0.809
FGF1	FGFR3	9606.ENSP00000480791	9606.ENSP00000339824	0	0.808	0.400	0	0.879
FGF1	FGFR1	9606.ENSP00000480791	9606.ENSP00000393312	0	0.743	0.400	0	0.839
FGF1	FGFR2	9606.ENSP00000480791	9606.ENSP00000410294	0	0.973	0.800	0	0.994
FGF10	FGFR2	9606.ENSP00000264664	9606.ENSP00000410294	0	0.965	0.400	0	0.978
FGF19	FGFR4	9606.ENSP00000294312	9606.ENSP00000292408	0	0.470	0.800	0	0.889
FGF2	FGFR4	9606.ENSP00000264498	9606.ENSP00000292408	0	0.541	0.400	0	0.713
FGF2	FGFR3	9606.ENSP00000264498	9606.ENSP00000339824	0	0.676	0.400	0	0.797
FGF2	FGFR1	9606.ENSP00000264498	9606.ENSP00000393312	0	0.809	0.400	0	0.880
FGF2	FGFR2	9606.ENSP00000264498	9606.ENSP00000410294	0	0.726	0.800	0	0.942
FGF23	FGFR1	9606.ENSP00000237837	9606.ENSP00000393312	0	0.953	0.400	0	0.970
FGF4	FGFR1	9606.ENSP00000168712	9606.ENSP00000393312	0	0.559	0.400	0	0.724
FGF7	FGFR2	9606.ENSP00000267843	9606.ENSP00000410294	0	0.588	0.400	0	0.742
FGF8	FGFR2	9606.ENSP00000321797	9606.ENSP00000410294	0	0.609	0.400	0	0.755
FGF8	FGFR3	9606.ENSP00000321797	9606.ENSP00000339824	0	0.652	0.400	0	0.782
