"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Column1","Column3","Column4","Column5","Column6","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.9880239520958085","0.004791987254861698","0.20048019207683074","0.7142857142857143","HUMAN|HGNC=6840|UniProtKB=Q02750","Dual specificity mitogen-activated protein kinase kinase 1;MAP2K1;PTN002519704;orthologs","DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 1 (PTHR48013:SF5)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","8","10","false","MAP2K1","8.625","0","8","0","0.8100940975192472","false","0","MAP2K1","1048","0.43125"
"4.467065868263473","0.049023267159470356","0.22386058981233242","0.3611111111111111","HUMAN|HGNC=5173|UniProtKB=P01112","GTPase HRas;HRAS;PTN002514531;orthologs","GTPASE HRAS (PTHR24070:SF385)","small GTPase(PC00208)","Homo sapiens","9","10","false","HRAS","6.333333333333333","0","9","0","0.8349016253207869","false","0","HRAS","8410","0.3055555555555556"
"5.323353293413174","2.0003804002072522E-4","0.18785151856017998","0.8","HUMAN|HGNC=7989|UniProtKB=P01111","GTPase NRas;NRAS;PTN002514539;orthologs","GTPASE NRAS (PTHR24070:SF189)","small GTPase(PC00208)","Homo sapiens","6","11","false","NRAS","8.333333333333334","0","6","0","0.7941260336469917","false","0","NRAS","28","0.5208333333333334"
"4.946107784431137","0.024404060246293192","0.20217917675544794","0.4727272727272727","HUMAN|HGNC=9829|UniProtKB=P04049","RAF proto-oncogene serine_threonine-protein kinase;RAF1;PTN002541138;orthologs","RAF PROTO-ONCOGENE SERINE_THREONINE-PROTEIN KINASE (PTHR44329:SF22)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","11","10","false","RAF1","7.454545454545454","0","11","0","0.8120901055032791","false","0","RAF1","4260","0.33884297520661155"
"4.946107784431137","0.024548349980078626","0.20217917675544794","0.45454545454545453","HUMAN|HGNC=1097|UniProtKB=P15056","Serine_threonine-protein kinase B-raf;BRAF;PTN002541149;orthologs","SERINE_THREONINE-PROTEIN KINASE B-RAF (PTHR44329:SF240)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","11","10","false","BRAF","7.363636363636363","0","11","0","0.8120901055032791","false","0","BRAF","4264","0.3463203463203463"
"5.125748502994012","0.0","0.1950934579439252","0.0","HUMAN|HGNC=651|UniProtKB=P15514","Amphiregulin;AREG;PTN000077727;orthologs","AMPHIREGULIN (PTHR10740:SF12)","growth factor(PC00112)","Homo sapiens","1","10","false","AREG","10.0","0","1","0","0.8035357855717136","false","0","AREG","0","0.0"
"4.131736526946108","0.057208003361244146","0.24202898550724636","0.17777777777777778","HUMAN|HGNC=3236|UniProtKB=P00533","Epidermal growth factor receptor;EGFR;PTN002521387;orthologs","EPIDERMAL GROWTH FACTOR RECEPTOR (PTHR24416:SF91)","transmembrane signal receptor(PC00197)","Homo sapiens","10","9","false","EGFR","6.7","0","10","0","0.8508696891930425","false","0","EGFR","11446","0.19117647058823528"
"4.323353293413174","0.0","0.23130193905817173","1.0","HUMAN|HGNC=711|UniProtKB=P49407","Beta-arrestin-1;ARRB1;PTN002483205;orthologs","BETA-ARRESTIN-1 (PTHR11792:SF22)","scaffold/adaptor protein(PC00226)","Homo sapiens","2","8","false","ARRB1","7.5","0","2","0","0.8417450812660393","false","0","ARRB1","0","0.5769230769230769"
"4.173652694610778","0.10495170076415299","0.23959827833572453","0.3333333333333333","HUMAN|HGNC=712|UniProtKB=P32121","Beta-arrestin-2;ARRB2;PTN002483212;orthologs","BETA-ARRESTIN-2 (PTHR11792:SF20)","scaffold/adaptor protein(PC00226)","Homo sapiens","4","8","false","ARRB2","8.25","0","4","0","0.8488736812090105","false","0","ARRB2","10490","0.358695652173913"
"3.467065868263473","0.2416531118778793","0.28842832469775476","0.2","HUMAN|HGNC=6844|UniProtKB=P45985","Dual specificity mitogen-activated protein kinase kinase 4;MAP2K4;PTN002519610;orthologs","DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 4 (PTHR48013:SF29)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","11","7","false","MAP2K4","5.363636363636363","0","11","0","0.8825206729398347","false","0","MAP2K4","24944","0.17575757575757575"
"4.479041916167665","0.09528973674257786","0.22326203208556147","0.32727272727272727","HUMAN|HGNC=6871|UniProtKB=P28482","Mitogen-activated protein kinase 1;MAPK1;PTN002514000;orthologs","MITOGEN-ACTIVATED PROTEIN KINASE 1 (PTHR24055:SF584)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","11","9","false","MAPK1","6.454545454545454","0","11","0","0.8343313373253493","false","0","MAPK1","8244","0.26136363636363635"
"4.81437125748503","0.047392783873781485","0.20771144278606965","0.4166666666666667","HUMAN|HGNC=6877|UniProtKB=P27361","Mitogen-activated protein kinase 3;MAPK3;PTN002513998;orthologs","MITOGEN-ACTIVATED PROTEIN KINASE 3 (PTHR24055:SF393)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","9","9","false","MAPK3","6.888888888888889","0","9","0","0.8183632734530939","false","0","MAPK3","5628","0.30808080808080807"
"1.6666666666666667","0.0","0.6","0.0","HUMAN|HGNC=727|UniProtKB=Q5T4W7","Artemin;ARTN;PTN002486531;orthologs","ARTEMIN (PTHR12173:SF9)","neurotrophic factor(PC00163)","Homo sapiens","1","2","false","ARTN","3.0","0","1","0","0.7777777777777777","false","0","ARTN","0","0.0"
"1.0","1.0","1.0","0.0","HUMAN|HGNC=9967|UniProtKB=P07949","Proto-oncogene tyrosine-protein kinase receptor Ret;RET;PTN002521376;orthologs","PROTO-ONCOGENE TYROSINE-PROTEIN KINASE RECEPTOR RET (PTHR24416:SF485)","transmembrane signal receptor(PC00197)","Homo sapiens","3","1","false","RET","1.0","0","3","0","1.0","false","0","RET","6","0.0"
"4.508982035928144","0.027823870331626","0.22177954847277556","0.3333333333333333","HUMAN|HGNC=784|UniProtKB=P15336","Cyclic AMP-dependent transcription factor ATF-2;ATF2;PTN002499645;orthologs","CYCLIC AMP-DEPENDENT TRANSCRIPTION FACTOR ATF-2 (PTHR19304:SF9)","basic leucine zipper transcription factor(PC00056)","Homo sapiens","4","8","false","ATF2","5.25","0","4","0","0.8329056173367552","false","0","ATF2","1830","0.35714285714285715"
"5.491017964071856","0.011976047904191616","0.18211559432933477","0.0","HUMAN|HGNC=786|UniProtKB=P18848","Cyclic AMP-dependent transcription factor ATF-4;ATF4;PTN002490446;orthologs","CYCLIC AMP-DEPENDENT TRANSCRIPTION FACTOR ATF-4 (PTHR13044:SF2)","DNA-binding transcription factor(PC00218)","Homo sapiens","2","9","false","ATF4","2.5","0","2","0","0.7861420017108639","false","0","ATF4","616","0.5"
"3.562874251497006","0.2022307274130613","0.280672268907563","0.23636363636363636","HUMAN|HGNC=6881|UniProtKB=P45983","Mitogen-activated protein kinase 8;MAPK8;PTN002513983;orthologs","MITOGEN-ACTIVATED PROTEIN KINASE 8 (PTHR24055:SF222)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","11","7","false","MAPK8","5.7272727272727275","0","11","0","0.877958368976333","false","0","MAPK8","20776","0.2053872053872054"
"5.479041916167665","1.0821730033908086E-4","0.1825136612021858","0.6666666666666666","HUMAN|HGNC=3796|UniProtKB=P01100","Protein c-Fos;FOS;PTN002511574;orthologs","PROTEIN C-FOS (PTHR23351:SF4)","basic leucine zipper transcription factor(PC00056)","Homo sapiens","3","9","false","FOS","3.6666666666666665","0","3","0","0.7867122897063016","false","0","FOS","6","0.6111111111111112"
"4.508982035928144","0.01957530721689153","0.22177954847277556","0.4","HUMAN|HGNC=6204|UniProtKB=P05412","Transcription factor Jun;JUN;PTN002479243;orthologs","TRANSCRIPTION FACTOR JUN (PTHR11462:SF8)","basic leucine zipper transcription factor(PC00056)","Homo sapiens","5","8","false","JUN","5.6","0","5","0","0.8329056173367552","false","0","JUN","2364","0.4"
"6.485029940119761","0.0","0.15420129270544783","0.0","HUMAN|HGNC=2726|UniProtKB=P35638","DNA damage-inducible transcript 3 protein;DDIT3;PTN002497674;orthologs","DNA DAMAGE-INDUCIBLE TRANSCRIPT 3 PROTEIN (PTHR16833:SF0)",,"Homo sapiens","1","10","false","DDIT3","2.0","0","1","0","0.7388080980895352","false","0","DDIT3","0","0.0"
"4.467065868263473","0.028340379611933635","0.22386058981233242","0.6666666666666666","HUMAN|HGNC=1033|UniProtKB=P23560","Brain-derived neurotrophic factor;BDNF;PTN002480695;orthologs","BRAIN-DERIVED NEUROTROPHIC FACTOR (PTHR11589:SF3)","neurotrophic factor(PC00163)","Homo sapiens","4","8","false","BDNF","5.0","0","4","0","0.8349016253207869","false","0","BDNF","11768","0.4166666666666667"
"4.652694610778443","0.15107025257267281","0.21492921492921493","0.19444444444444445","HUMAN|HGNC=7809|UniProtKB=P08138","Tumor necrosis factor receptor superfamily member 16;NGFR;PTN002508061;orthologs","TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER 16 (PTHR46605:SF3)","transmembrane signal receptor(PC00197)","Homo sapiens","9","8","false","NGFR","6.333333333333333","0","9","0","0.8260621613915027","false","0","NGFR","58254","0.25462962962962965"
"3.9880239520958085","0.1029311020419187","0.25075075075075076","0.3333333333333333","HUMAN|HGNC=8032|UniProtKB=Q16620","BDNF_NT-3 growth factors receptor;NTRK2;PTN002521368;orthologs","BDNF_NT-3 GROWTH FACTORS RECEPTOR (PTHR24416:SF136)","transmembrane signal receptor(PC00197)","Homo sapiens","4","7","false","NTRK2","8.0","0","4","0","0.8577131451382949","false","0","NTRK2","36066","0.3229166666666667"
"4.467065868263473","0.05718817812101273","0.22386058981233242","0.3333333333333333","HUMAN|HGNC=8023|UniProtKB=P20783","Neurotrophin-3;NTF3;PTN002480692;orthologs","NEUROTROPHIN-3 (PTHR11589:SF4)","neurotrophic factor(PC00163)","Homo sapiens","4","8","false","NTF3","5.0","0","4","0","0.8349016253207869","false","0","NTF3","23538","0.4318181818181818"
"4.479041916167665","0.028301902349590843","0.22326203208556147","0.6666666666666666","HUMAN|HGNC=8024|UniProtKB=P34130","Neurotrophin-4;NTF4;PTN002480694;orthologs","NEUROTROPHIN-4 (PTHR11589:SF8)","neurotrophic factor(PC00163)","Homo sapiens","3","8","false","NTF4","5.666666666666667","0","3","0","0.8343313373253493","false","0","NTF4","11764","0.5151515151515151"
"5.940119760479042","0.0","0.1683467741935484","0.0","HUMAN|HGNC=9322|UniProtKB=P53041","Serine_threonine-protein phosphatase 5;PPP5C;PTN002481562;orthologs","SERINE_THREONINE-PROTEIN PHOSPHATASE 5 (PTHR45668:SF5)","protein phosphatase(PC00195)","Homo sapiens","1","11","false","PPP5C","11.0","0","1","0","0.7647562018819504","false","0","PPP5C","0","0.0"
"5.922155688622754","7.214486689272058E-5","0.16885743174924167","0.6666666666666666","HUMAN|HGNC=9855|UniProtKB=P62834","Ras-related protein Rap-1A;RAP1A;PTN002514613;orthologs","RAS-RELATED PROTEIN RAP-1A (PTHR24070:SF395)","small GTPase(PC00208)","Homo sapiens","3","11","false","RAP1A","8.0","0","3","0","0.7656116338751069","false","0","RAP1A","4","0.6666666666666666"
"1.8333333333333333","0.007411067193675889","0.5454545454545455","0.4666666666666667","HUMAN|HGNC=1388|UniProtKB=O00555","Voltage-dependent P_Q-type calcium channel subunit alpha-1A;CACNA1A;PTN002467495;orthologs","VOLTAGE-DEPENDENT P_Q-TYPE CALCIUM CHANNEL SUBUNIT ALPHA-1A (PTHR45628:SF3)","voltage-gated ion channel(PC00241)","Homo sapiens","6","3","false","CACNA1A","12.166666666666666","0","6","0","0.9561403508771931","false","0","CACNA1A","18","0.553030303030303"
"1.2083333333333333","0.040021462032331596","0.8275862068965518","0.7719298245614035","HUMAN|HGNC=1390|UniProtKB=Q13936","Voltage-dependent L-type calcium channel subunit alpha-1C;CACNA1C;PTN002467478;orthologs","VOLTAGE-DEPENDENT L-TYPE CALCIUM CHANNEL SUBUNIT ALPHA-1C (PTHR45628:SF10)","voltage-gated ion channel(PC00241)","Homo sapiens","19","2","false","CACNA1C","15.789473684210526","0","19","0","0.9890350877192983","false","0","CACNA1C","110","0.6578947368421053"
"1.2083333333333333","0.0531986531986532","0.8275862068965518","0.7543859649122807","HUMAN|HGNC=1406|UniProtKB=Q9Y698","Voltage-dependent calcium channel gamma-2 subunit;CACNG2;PTN002486181;orthologs","VOLTAGE-DEPENDENT CALCIUM CHANNEL GAMMA-2 SUBUNIT (PTHR12107:SF1)","voltage-gated ion channel(PC00241)","Homo sapiens","19","2","false","CACNG2","15.631578947368421","0","19","0","0.9890350877192983","false","0","CACNG2","122","0.6513157894736842"
"1.8333333333333333","0.007411067193675889","0.5454545454545455","0.4666666666666667","HUMAN|HGNC=1392|UniProtKB=Q15878","Voltage-dependent R-type calcium channel subunit alpha-1E;CACNA1E;PTN002467483;orthologs","VOLTAGE-DEPENDENT R-TYPE CALCIUM CHANNEL SUBUNIT ALPHA-1E (PTHR45628:SF5)","voltage-gated ion channel(PC00241)","Homo sapiens","6","3","false","CACNA1E","12.333333333333334","0","6","0","0.9561403508771931","false","0","CACNA1E","18","0.5606060606060606"
"1.8333333333333333","0.005746779388083736","0.5454545454545455","0.6","HUMAN|HGNC=1389|UniProtKB=Q00975","Voltage-dependent N-type calcium channel subunit alpha-1B;CACNA1B;PTN002467490;orthologs","VOLTAGE-DEPENDENT N-TYPE CALCIUM CHANNEL SUBUNIT ALPHA-1B (PTHR45628:SF6)","voltage-gated ion channel(PC00241)","Homo sapiens","6","3","false","CACNA1B","12.833333333333334","0","6","0","0.9561403508771931","false","0","CACNA1B","14","0.5833333333333334"
"1.875","0.006159420289855073","0.5333333333333333","0.5333333333333333","HUMAN|HGNC=1400|UniProtKB=Q9NY47","Voltage-dependent calcium channel subunit alpha-2_delta-2;CACNA2D2;PTN002468548;orthologs","VOLTAGE-DEPENDENT CALCIUM CHANNEL SUBUNIT ALPHA-2_DELTA-2 (PTHR10166:SF7)","voltage-gated ion channel(PC00241)","Homo sapiens","6","3","false","CACNA2D2","14.166666666666666","0","6","0","0.9539473684210527","false","0","CACNA2D2","14","0.6746031746031746"
"1.2916666666666667","0.017149758454106285","0.7741935483870968","0.8970588235294118","HUMAN|HGNC=1404|UniProtKB=O00305","Voltage-dependent L-type calcium channel subunit beta-4;CACNB4;PTN002483532;orthologs","VOLTAGE-DEPENDENT L-TYPE CALCIUM CHANNEL SUBUNIT BETA-4 (PTHR11824:SF7)","voltage-gated ion channel(PC00241)","Homo sapiens","17","2","false","CACNB4","16.941176470588236","0","17","0","0.9846491228070174","false","0","CACNB4","32","0.7058823529411765"
"1.2083333333333333","0.04203617437313089","0.8275862068965518","0.7719298245614035","HUMAN|HGNC=1403|UniProtKB=P54284","Voltage-dependent L-type calcium channel subunit beta-3;CACNB3;PTN002483533;orthologs","VOLTAGE-DEPENDENT L-TYPE CALCIUM CHANNEL SUBUNIT BETA-3 (PTHR11824:SF8)","voltage-gated ion channel(PC00241)","Homo sapiens","19","2","false","CACNB3","15.789473684210526","0","19","0","0.9890350877192983","false","0","CACNB3","100","0.6578947368421053"
"1.2083333333333333","0.04203617437313089","0.8275862068965518","0.7719298245614035","HUMAN|HGNC=1399|UniProtKB=P54289","Voltage-dependent calcium channel subunit alpha-2_delta-1;CACNA2D1;PTN002468547;orthologs","VOLTAGE-DEPENDENT CALCIUM CHANNEL SUBUNIT ALPHA-2_DELTA-1 (PTHR10166:SF6)","voltage-gated ion channel(PC00241)","Homo sapiens","19","2","false","CACNA2D1","15.789473684210526","0","19","0","0.9890350877192983","false","0","CACNA2D1","100","0.6578947368421053"
"1.7916666666666667","0.004347826086956522","0.5581395348837209","0.8214285714285714","HUMAN|HGNC=1401|UniProtKB=Q02641","Voltage-dependent L-type calcium channel subunit beta-1;CACNB1;PTN002483530;orthologs","VOLTAGE-DEPENDENT L-TYPE CALCIUM CHANNEL SUBUNIT BETA-1 (PTHR11824:SF17)","voltage-gated ion channel(PC00241)","Homo sapiens","8","3","false","CACNB1","16.75","0","8","0","0.9583333333333333","false","0","CACNB1","10","0.7976190476190477"
"1.2916666666666667","0.011508197921241402","0.7741935483870968","0.9117647058823529","HUMAN|HGNC=1407|UniProtKB=O60359","Voltage-dependent calcium channel gamma-3 subunit;CACNG3;PTN002486183;orthologs","VOLTAGE-DEPENDENT CALCIUM CHANNEL GAMMA-3 SUBUNIT (PTHR12107:SF5)","voltage-gated ion channel(PC00241)","Homo sapiens","17","2","false","CACNG3","16.88235294117647","0","17","0","0.9846491228070174","false","0","CACNG3","50","0.7034313725490197"
"1.25","0.021060109375326767","0.8","0.8431372549019608","HUMAN|HGNC=1405|UniProtKB=Q06432","Voltage-dependent calcium channel gamma-1 subunit;CACNG1;PTN002495368;orthologs","VOLTAGE-DEPENDENT CALCIUM CHANNEL GAMMA-1 SUBUNIT (PTHR15025:SF1)","voltage-gated ion channel(PC00241)","Homo sapiens","18","2","false","CACNG1","16.38888888888889","0","18","0","0.9868421052631579","false","0","CACNG1","76","0.6828703703703703"
"1.3333333333333333","0.0","0.75","1.0","HUMAN|HGNC=13625|UniProtKB=Q9BXT2","Voltage-dependent calcium channel gamma-6 subunit;CACNG6;PTN002495369;orthologs","VOLTAGE-DEPENDENT CALCIUM CHANNEL GAMMA-6 SUBUNIT (PTHR15025:SF6)","voltage-gated ion channel(PC00241)","Homo sapiens","16","2","false","CACNG6","17.6875","0","16","0","0.9824561403508772","false","0","CACNG6","0","0.7369791666666666"
"1.25","0.032445835163226466","0.8","0.8235294117647058","HUMAN|HGNC=1408|UniProtKB=Q9UBN1","Voltage-dependent calcium channel gamma-4 subunit;CACNG4;PTN002486185;orthologs","VOLTAGE-DEPENDENT CALCIUM CHANNEL GAMMA-4 SUBUNIT (PTHR12107:SF7)","voltage-gated ion channel(PC00241)","Homo sapiens","18","2","false","CACNG4","16.22222222222222","0","18","0","0.9868421052631579","false","0","CACNG4","86","0.6759259259259259"
"1.25","0.15942028985507248","0.8","0.7908496732026143","HUMAN|HGNC=1395|UniProtKB=O95180","Voltage-dependent T-type calcium channel subunit alpha-1H;CACNA1H;PTN002467512;orthologs","VOLTAGE-DEPENDENT T-TYPE CALCIUM CHANNEL SUBUNIT ALPHA-1H (PTHR45628:SF37)","voltage-gated ion channel(PC00241)","Homo sapiens","18","2","false","CACNA1H","15.833333333333334","0","18","0","0.9868421052631579","false","0","CACNA1H","164","0.6597222222222222"
"1.2916666666666667","0.011508197921241402","0.7741935483870968","0.9117647058823529",,,,,,"17","2","false","CACNG8","16.88235294117647","0","17","0","0.9846491228070174","false","0","CACNG8","50","0.7034313725490197"
"1.2916666666666667","0.011508197921241402","0.7741935483870968","0.9117647058823529","HUMAN|HGNC=13626|UniProtKB=P62955","Voltage-dependent calcium channel gamma-7 subunit;CACNG7;PTN002486186;orthologs","VOLTAGE-DEPENDENT CALCIUM CHANNEL GAMMA-7 SUBUNIT (PTHR12107:SF12)","voltage-gated ion channel(PC00241)","Homo sapiens","17","2","false","CACNG7","16.88235294117647","0","17","0","0.9846491228070174","false","0","CACNG7","50","0.7034313725490197"
"1.3333333333333333","0.0","0.75","1.0","HUMAN|HGNC=20202|UniProtKB=Q7Z3S7","Voltage-dependent calcium channel subunit alpha-2_delta-4;CACNA2D4;PTN002468550;orthologs","VOLTAGE-DEPENDENT CALCIUM CHANNEL SUBUNIT ALPHA-2_DELTA-4 (PTHR10166:SF59)","voltage-gated ion channel(PC00241)","Homo sapiens","16","2","false","CACNA2D4","17.6875","0","16","0","0.9824561403508772","false","0","CACNA2D4","0","0.7369791666666666"
"1.25","0.021060109375326767","0.8","0.8431372549019608","HUMAN|HGNC=1391|UniProtKB=Q01668","Voltage-dependent L-type calcium channel subunit alpha-1D;CACNA1D;PTN002467479;orthologs","VOLTAGE-DEPENDENT L-TYPE CALCIUM CHANNEL SUBUNIT ALPHA-1D (PTHR45628:SF11)","voltage-gated ion channel(PC00241)","Homo sapiens","18","2","false","CACNA1D","16.38888888888889","0","18","0","0.9868421052631579","false","0","CACNA1D","76","0.6828703703703703"
"1.3333333333333333","0.0","0.75","1.0","HUMAN|HGNC=1393|UniProtKB=O60840","Voltage-dependent L-type calcium channel subunit alpha-1F;CACNA1F;PTN002467475;orthologs","VOLTAGE-DEPENDENT L-TYPE CALCIUM CHANNEL SUBUNIT ALPHA-1F (PTHR45628:SF2)","voltage-gated ion channel(PC00241)","Homo sapiens","16","2","false","CACNA1F","17.6875","0","16","0","0.9824561403508772","false","0","CACNA1F","0","0.7369791666666666"
"1.2916666666666667","0.006649700943179203","0.7741935483870968","0.9264705882352942","HUMAN|HGNC=1397|UniProtKB=Q13698","Voltage-dependent L-type calcium channel subunit alpha-1S;CACNA1S;PTN002467473;orthologs","VOLTAGE-DEPENDENT L-TYPE CALCIUM CHANNEL SUBUNIT ALPHA-1S (PTHR45628:SF9)","voltage-gated ion channel(PC00241)","Homo sapiens","17","2","false","CACNA1S","17.058823529411764","0","17","0","0.9846491228070174","false","0","CACNA1S","34","0.7107843137254902"
"1.25","0.021060109375326767","0.8","0.8431372549019608","HUMAN|HGNC=1402|UniProtKB=Q08289","Voltage-dependent L-type calcium channel subunit beta-2;CACNB2;PTN002483534;orthologs","VOLTAGE-DEPENDENT L-TYPE CALCIUM CHANNEL SUBUNIT BETA-2 (PTHR11824:SF9)","voltage-gated ion channel(PC00241)","Homo sapiens","18","2","false","CACNB2","16.38888888888889","0","18","0","0.9868421052631579","false","0","CACNB2","76","0.6828703703703703"
"2.1666666666666665","0.0","0.46153846153846156","1.0","HUMAN|HGNC=1394|UniProtKB=O43497","Voltage-dependent T-type calcium channel subunit alpha-1G;CACNA1G;PTN002467501;orthologs","VOLTAGE-DEPENDENT T-TYPE CALCIUM CHANNEL SUBUNIT ALPHA-1G (PTHR45628:SF33)","voltage-gated ion channel(PC00241)","Homo sapiens","2","3","false","CACNA1G","10.0","0","2","0","0.9385964912280701","false","0","CACNA1G","0","0.5555555555555556"
"2.1666666666666665","0.0","0.46153846153846156","1.0","HUMAN|HGNC=1396|UniProtKB=Q9P0X4","Voltage-dependent T-type calcium channel subunit alpha-1I;CACNA1I;PTN002467506;orthologs","VOLTAGE-DEPENDENT T-TYPE CALCIUM CHANNEL SUBUNIT ALPHA-1I (PTHR45628:SF39)","voltage-gated ion channel(PC00241)","Homo sapiens","2","3","false","CACNA1I","10.0","0","2","0","0.9385964912280701","false","0","CACNA1I","0","0.5555555555555556"
"1.9583333333333333","0.0","0.5106382978723405","1.0","HUMAN|HGNC=1409|UniProtKB=Q9UF02","Voltage-dependent calcium channel gamma-5 subunit;CACNG5;PTN002486188;orthologs","VOLTAGE-DEPENDENT CALCIUM CHANNEL GAMMA-5 SUBUNIT (PTHR12107:SF4)","voltage-gated ion channel(PC00241)","Homo sapiens","5","3","false","CACNG5","17.6","0","5","0","0.9495614035087719","false","0","CACNG5","0","0.88"
"5.640718562874252","0.02338610215026058","0.17728237791932058","0.4666666666666667","HUMAN|HGNC=1736|UniProtKB=P60953","Cell division control protein 42 homolog;CDC42;PTN002514683;orthologs","CELL DIVISION CONTROL PROTEIN 42 HOMOLOG (PTHR24072:SF136)","small GTPase(PC00208)","Homo sapiens","6","9","false","CDC42","4.0","0","6","0","0.7790134017678928","false","0","CDC42","3726","0.42592592592592593"
