"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Column1","Column3","Column4","Column5","Column6","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1.8","0.3581111111111111","0.5555555555555556","0.21428571428571427","HUMAN|HGNC=11283|UniProtKB=P12931","Proto-oncogene tyrosine-protein kinase Src;SRC;PTN002521485;orthologs","PROTO-ONCOGENE TYROSINE-PROTEIN KINASE SRC (PTHR24418:SF53)","non-receptor tyrosine protein kinase(PC00168)","Homo sapiens","8","3","false","SRC","6.25","0","8","0","0.9199999999999999","false","0","SRC","584","0.2916666666666667"
"2.24","0.14094444444444446","0.4464285714285714","0.4642857142857143","HUMAN|HGNC=9829|UniProtKB=P04049","RAF proto-oncogene serine_threonine-protein kinase;RAF1;PTN002541138;orthologs","RAF PROTO-ONCOGENE SERINE_THREONINE-PROTEIN KINASE (PTHR44329:SF22)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","8","4","false","RAF1","5.125","0","8","0","0.876","false","0","RAF1","292","0.36607142857142855"
"1.88","0.10544444444444445","0.5319148936170213","0.6","HUMAN|HGNC=8979|UniProtKB=P27986","Phosphatidylinositol 3-kinase regulatory subunit alpha;PIK3R1;PTN002468389;orthologs","PHOSPHATIDYLINOSITOL 3-KINASE REGULATORY SUBUNIT ALPHA (PTHR10155:SF3)","kinase modulator(PC00140)","Homo sapiens","10","3","false","PIK3R1","7.6","0","10","0","0.9120000000000001","false","0","PIK3R1","270","0.4222222222222222"
"2.32","0.09991666666666668","0.4310344827586207","0.16666666666666666","HUMAN|HGNC=6307|UniProtKB=P35968","Vascular endothelial growth factor receptor 2;KDR;PTN002521309;orthologs","VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR 2 (PTHR24416:SF45)","transmembrane signal receptor(PC00197)","Homo sapiens","4","4","false","KDR","5.25","0","4","0","0.868","false","0","KDR","132","0.3392857142857143"
"2.2","0.06180555555555555","0.45454545454545453","0.6388888888888888","HUMAN|HGNC=9065|UniProtKB=P19174","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1;PLCG1;PTN002470111;orthologs","1-PHOSPHATIDYLINOSITOL 4,5-BISPHOSPHATE PHOSPHODIESTERASE GAMMA-1 (PTHR10336:SF173)","phospholipase(PC00186)","Homo sapiens","9","4","false","PLCG1","7.222222222222222","0","9","0","0.8800000000000001","false","0","PLCG1","74","0.5158730158730159"
"3.28","0.0","0.3048780487804878","0.0","HUMAN|HGNC=29869|UniProtKB=P98077","SHC-transforming protein 2;SHC2;PTN002470125;orthologs","SHC-TRANSFORMING PROTEIN 2 (PTHR10337:SF5)","scaffold/adaptor protein(PC00226)","Homo sapiens","1","5","false","SHC2","4.0","0","1","0","0.772","false","0","SHC2","0","0.0"
"2.6","0.011111111111111112","0.3846153846153846","0.6666666666666666","HUMAN|HGNC=10821|UniProtKB=Q9NP31","SH2 domain-containing protein 2A;SH2D2A;PTN002494615;orthologs","SH2 DOMAIN-CONTAINING PROTEIN 2A (PTHR14388:SF9)","defense/immunity protein(PC00090)","Homo sapiens","3","4","false","SH2D2A","7.666666666666667","0","3","0","0.8400000000000001","false","0","SH2D2A","20","0.6388888888888888"
"3.04","0.0022222222222222222","0.32894736842105265","0.8","HUMAN|HGNC=6871|UniProtKB=P28482","Mitogen-activated protein kinase 1;MAPK1;PTN002514000;orthologs","MITOGEN-ACTIVATED PROTEIN KINASE 1 (PTHR24055:SF584)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","5","5","false","MAPK1","5.4","0","5","0","0.796","false","0","MAPK1","4","0.675"
"3.04","0.0022222222222222222","0.32894736842105265","0.8","HUMAN|HGNC=6840|UniProtKB=Q02750","Dual specificity mitogen-activated protein kinase kinase 1;MAP2K1;PTN002519704;orthologs","DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 1 (PTHR48013:SF5)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","5","5","false","MAP2K1","5.4","0","5","0","0.796","false","0","MAP2K1","4","0.675"
"3.08","0.0","0.3246753246753247","1.0","HUMAN|HGNC=6842|UniProtKB=P36507","Dual specificity mitogen-activated protein kinase kinase 2;MAP2K2;PTN002519703;orthologs","DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 2 (PTHR48013:SF8)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","4","5","false","MAP2K2","5.75","0","4","0","0.792","false","0","MAP2K2","0","0.71875"
"2.4","0.07261111111111113","0.4166666666666667","0.7","HUMAN|HGNC=6877|UniProtKB=P27361","Mitogen-activated protein kinase 3;MAPK3;PTN002513998;orthologs","MITOGEN-ACTIVATED PROTEIN KINASE 3 (PTHR24055:SF393)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","5","4","false","MAPK3","6.0","0","5","0","0.86","false","0","MAPK3","150","0.46153846153846156"
"1.6","0.0","0.625","1.0","HUMAN|HGNC=6873|UniProtKB=Q15759","Mitogen-activated protein kinase 11;MAPK11;PTN002513991;orthologs","MITOGEN-ACTIVATED PROTEIN KINASE 11 (PTHR24055:SF109)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","2","2","false","MAPK11","4.0","0","2","0","0.8800000000000001","false","0","MAPK11","0","0.8"
"1.4","0.05","0.7142857142857143","0.6666666666666666",,,,,,"3","2","false","MAPKAPK3","3.0","0","3","0","0.9199999999999999","false","0","MAPKAPK3","2","0.6"
"1.0","0.75","1.0","0.2","HUMAN|HGNC=6887|UniProtKB=P49137","MAP kinase-activated protein kinase 2;MAPKAPK2;PTN002519236;orthologs","MAP KINASE-ACTIVATED PROTEIN KINASE 2 (PTHR24349:SF63)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","5","1","false","MAPKAPK2","1.8","0","5","0","1.0","false","0","MAPKAPK2","16","0.4666666666666667"
"1.8","0.0","0.5555555555555556","0.0","HUMAN|HGNC=6874|UniProtKB=P53778","Mitogen-activated protein kinase 12;MAPK12;PTN002513986;orthologs","MITOGEN-ACTIVATED PROTEIN KINASE 12 (PTHR24055:SF146)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","1","2","false","MAPK12","5.0","0","1","0","0.8400000000000001","false","0","MAPK12","0","0.0"
"1.8","0.0","0.5555555555555556","0.0","HUMAN|HGNC=6875|UniProtKB=O15264","Mitogen-activated protein kinase 13;MAPK13;PTN002513990;orthologs","MITOGEN-ACTIVATED PROTEIN KINASE 13 (PTHR24055:SF107)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","1","2","false","MAPK13","5.0","0","1","0","0.8400000000000001","false","0","MAPK13","0","0.0"
"1.6","0.0","0.625","1.0","HUMAN|HGNC=6876|UniProtKB=Q16539","Mitogen-activated protein kinase 14;MAPK14;PTN002513992;orthologs","MITOGEN-ACTIVATED PROTEIN KINASE 14 (PTHR24055:SF110)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","2","2","false","MAPK14","4.0","0","2","0","0.8800000000000001","false","0","MAPK14","0","0.8"
"2.32","0.0","0.4310344827586207","1.0","HUMAN|HGNC=8980|UniProtKB=O00459","Phosphatidylinositol 3-kinase regulatory subunit beta;PIK3R2;PTN002468388;orthologs","PHOSPHATIDYLINOSITOL 3-KINASE REGULATORY SUBUNIT BETA (PTHR10155:SF1)","kinase modulator(PC00140)","Homo sapiens","7","4","false","PIK3R2","8.571428571428571","0","7","0","0.868","false","0","PIK3R2","0","0.6593406593406593"
"2.24","0.012","0.4464285714285714","0.8214285714285714","HUMAN|HGNC=8981|UniProtKB=Q92569","Phosphatidylinositol 3-kinase regulatory subunit gamma;PIK3R3;PTN002468393;orthologs","PHOSPHATIDYLINOSITOL 3-KINASE REGULATORY SUBUNIT GAMMA (PTHR10155:SF2)","kinase modulator(PC00140)","Homo sapiens","8","4","false","PIK3R3","8.0","0","8","0","0.876","false","0","PIK3R3","30","0.5714285714285714"
"2.36","0.022555555555555554","0.42372881355932207","0.5","HUMAN|HGNC=9611|UniProtKB=Q05397","Focal adhesion kinase 1;PTK2;PTN002521502;orthologs","FOCAL ADHESION KINASE 1 (PTHR24418:SF78)","non-receptor tyrosine protein kinase(PC00168)","Homo sapiens","5","4","false","PTK2","7.4","0","5","0","0.8640000000000001","false","0","PTK2","52","0.5285714285714286"
"1.84","0.3433333333333334","0.5434782608695652","0.5111111111111111","HUMAN|HGNC=9066|UniProtKB=P16885","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2;PLCG2;PTN002470108;orthologs","1-PHOSPHATIDYLINOSITOL 4,5-BISPHOSPHATE PHOSPHODIESTERASE GAMMA-2 (PTHR10336:SF25)","phospholipase(PC00186)","Homo sapiens","10","3","false","PLCG2","7.2","0","10","0","0.916","false","0","PLCG2","476","0.39444444444444443"
"2.32","0.0","0.4310344827586207","1.0","HUMAN|HGNC=8976|UniProtKB=P42338","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform;PIK3CB;PTN002467581;orthologs","PHOSPHATIDYLINOSITOL 4,5-BISPHOSPHATE 3-KINASE CATALYTIC SUBUNIT BETA ISOFORM (PTHR10048:SF33)","kinase(PC00137)","Homo sapiens","7","4","false","PIK3CB","8.571428571428571","0","7","0","0.868","false","0","PIK3CB","0","0.6593406593406593"
"2.32","0.0","0.4310344827586207","1.0","HUMAN|HGNC=8977|UniProtKB=O00329","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform;PIK3CD;PTN002467582;orthologs","PHOSPHATIDYLINOSITOL 4,5-BISPHOSPHATE 3-KINASE CATALYTIC SUBUNIT DELTA ISOFORM (PTHR10048:SF35)","kinase(PC00137)","Homo sapiens","7","4","false","PIK3CD","8.571428571428571","0","7","0","0.868","false","0","PIK3CD","0","0.6593406593406593"
"1.0","0.0","1.0","1.0","HUMAN|HGNC=9314|UniProtKB=Q08209","Protein phosphatase 3 catalytic subunit alpha;PPP3CA;PTN002481533;orthologs","PROTEIN PHOSPHATASE 3 CATALYTIC SUBUNIT ALPHA (PTHR45673:SF5)","protein phosphatase(PC00195)","Homo sapiens","4","1","false","PPP3CA","4.0","0","4","0","1.0","false","0","PPP3CA","0","1.0"
"1.0","0.0","1.0","1.0","HUMAN|HGNC=9317|UniProtKB=P63098","Calcineurin subunit B type 1;PPP3R1;PTN002507480;orthologs","CALCINEURIN SUBUNIT B TYPE 1 (PTHR45942:SF3)",,"Homo sapiens","4","1","false","PPP3R1","4.0","0","4","0","1.0","false","0","PPP3R1","0","1.0"
"1.0","0.0","1.0","1.0","HUMAN|HGNC=9315|UniProtKB=P16298","Serine_threonine-protein phosphatase 2B catalytic subunit beta isoform;PPP3CB;PTN002481535;orthologs","SERINE_THREONINE-PROTEIN PHOSPHATASE 2B CATALYTIC SUBUNIT BETA ISOFORM (PTHR45673:SF7)","protein phosphatase(PC00195)","Homo sapiens","4","1","false","PPP3CB","4.0","0","4","0","1.0","false","0","PPP3CB","0","1.0"
"1.0","0.0","1.0","1.0","HUMAN|HGNC=9316|UniProtKB=P48454","Serine_threonine-protein phosphatase 2B catalytic subunit gamma isoform;PPP3CC;PTN002481530;orthologs","SERINE_THREONINE-PROTEIN PHOSPHATASE 2B CATALYTIC SUBUNIT GAMMA ISOFORM (PTHR45673:SF2)","protein phosphatase(PC00195)","Homo sapiens","4","1","false","PPP3CC","4.0","0","4","0","1.0","false","0","PPP3CC","0","1.0"
"1.0","0.0","1.0","1.0","HUMAN|HGNC=9318|UniProtKB=Q96LZ3","Calcineurin subunit B type 2;PPP3R2;PTN002507479;orthologs","CALCINEURIN SUBUNIT B TYPE 2 (PTHR45942:SF2)",,"Homo sapiens","4","1","false","PPP3R2","4.0","0","4","0","1.0","false","0","PPP3R2","0","1.0"
"1.0","0.0","1.0","1.0","HUMAN|HGNC=9393|UniProtKB=P17252","Protein kinase C alpha type;PRKCA;PTN002519431;orthologs","PROTEIN KINASE C ALPHA TYPE (PTHR24356:SF193)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","2","1","false","PRKCA","2.0","0","2","0","1.0","false","0","PRKCA","0","1.0"
"1.0","0.0","1.0","1.0","HUMAN|HGNC=9402|UniProtKB=P05129","Protein kinase C gamma type;PRKCG;PTN002519430;orthologs","PROTEIN KINASE C GAMMA TYPE (PTHR24356:SF162)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","2","1","false","PRKCG","2.0","0","2","0","1.0","false","0","PRKCG","0","1.0"
"1.0","0.0","1.0","1.0","HUMAN|HGNC=9395|UniProtKB=P05771","Protein kinase C beta type;PRKCB;PTN002519429;orthologs","PROTEIN KINASE C BETA TYPE (PTHR24356:SF158)","non-receptor serine/threonine protein kinase(PC00167)","Homo sapiens","2","1","false","PRKCB","2.0","0","2","0","1.0","false","0","PRKCB","0","1.0"
"2.64","0.0","0.3787878787878788","1.0","HUMAN|HGNC=9718|UniProtKB=P49023","Paxillin;PXN;PTN002516907;orthologs","PAXILLIN (PTHR24216:SF11)","actin or actin-binding cytoskeletal protein(PC00041)","Homo sapiens","2","4","false","PXN","6.5","0","2","0","0.836","false","0","PXN","0","0.65"
"1.0","0.0","1.0","0.0","HUMAN|HGNC=11240|UniProtKB=Q9NYA1","Sphingosine kinase 1;SPHK1;PTN002487714;orthologs","SPHINGOSINE KINASE 1 (PTHR12358:SF47)","kinase(PC00137)","Homo sapiens","1","1","false","SPHK1","1.0","0","1","0","1.0","false","0","SPHK1","0","0.0"
"1.0","0.0","1.0","0.0","HUMAN|HGNC=18859|UniProtKB=Q9NRA0","Sphingosine kinase 2;SPHK2;PTN002487715;orthologs","SPHINGOSINE KINASE 2 (PTHR12358:SF40)","kinase(PC00137)","Homo sapiens","1","1","false","SPHK2","1.0","0","1","0","1.0","false","0","SPHK2","0","0.0"
